client_collected,contact_method,pickup_date,age,dependents_qty,household,preferred_languages,sex_new,status,Season,Month,distance_km,num_of_contact_methods,latest_language_is_english
no,In-Person,2024-09-05 03:00:00,51.0,3.0,yes,"Arabic , Hausa",Female,Active,Fall,September,7.61,2,No
no,In-Person,2024-10-05 03:00:00,51.0,3.0,yes,"Arabic , Hausa",Female,Active,Fall,October,7.61,2,No
no,In-Person,2024-11-05 04:00:00,51.0,3.0,yes,"Arabic , Hausa",Female,Active,Fall,November,7.61,2,No
no,In-Person,2024-12-05 04:00:00,51.0,3.0,yes,"Arabic , Hausa",Female,Active,Winter,December,7.61,2,No
no,In-Person,2025-01-05 04:00:00,51.0,3.0,yes,"Arabic , Hausa",Female,Active,Winter,January,7.61,2,No
yes,In-Person,2025-02-05 04:00:00,51.0,3.0,yes,"Arabic , Hausa",Female,Active,Winter,Febuary,7.61,2,No
yes,In-Person,2024-02-05 17:02:00,50.0,8.0,yes,Arabic,Male,Active,Winter,Febuary,9.16,2,No
yes,In-Person,2024-04-08 15:04:00,50.0,8.0,yes,Arabic,Male,Active,Spring,April,9.16,2,No
yes,In-Person,2024-05-06 14:04:00,50.0,8.0,yes,Arabic,Male,Active,Spring,May,9.16,2,No
yes,In-Person,2024-06-05 14:45:00,50.0,8.0,yes,Arabic,Male,Active,Summer,June,9.16,2,No
yes,In-Person,2024-07-08 14:06:00,50.0,8.0,yes,Arabic,Male,Active,Summer,July,9.16,2,No
yes,In-Person,2024-08-06 15:47:00,50.0,8.0,yes,Arabic,Male,Active,Summer,August,9.16,2,No
yes,In-Person,2024-09-05 03:00:00,50.0,8.0,yes,Arabic,Male,Active,Fall,September,9.16,2,No
yes,In-Person,2024-10-05 03:00:00,50.0,8.0,yes,Arabic,Male,Active,Fall,October,9.16,2,No
no,In-Person,2024-11-05 04:00:00,50.0,8.0,yes,Arabic,Male,Active,Fall,November,9.16,2,No
no,In-Person,2024-12-05 04:00:00,50.0,8.0,yes,Arabic,Male,Active,Winter,December,9.16,2,No
no,In-Person,2025-01-05 04:00:00,50.0,8.0,yes,Arabic,Male,Active,Winter,January,9.16,2,No
no,In-Person,2025-02-05 04:00:00,50.0,8.0,yes,Arabic,Male,Active,Winter,Febuary,9.16,2,No
yes,In-Person,2024-02-05 17:05:00,42.0,7.0,yes,Portuguese,Male,Active,Winter,Febuary,2.98,3,No
yes,In-Person,2024-04-04 16:59:00,42.0,7.0,yes,Portuguese,Male,Active,Spring,April,2.98,3,No
yes,In-Person,2024-05-06 15:54:00,42.0,7.0,yes,Portuguese,Male,Active,Spring,May,2.98,3,No
yes,In-Person,2024-06-06 14:44:00,42.0,7.0,yes,Portuguese,Male,Active,Summer,June,2.98,3,No
yes,In-Person,2024-07-04 15:14:00,42.0,7.0,yes,Portuguese,Male,Active,Summer,July,2.98,3,No
yes,In-Person,2024-08-06 15:49:00,42.0,7.0,yes,Portuguese,Male,Active,Summer,August,2.98,3,No
no,In-Person,2024-09-05 03:00:00,42.0,7.0,yes,Portuguese,Male,Active,Fall,September,2.98,3,No
yes,In-Person,2024-10-05 03:00:00,42.0,7.0,yes,Portuguese,Male,Active,Fall,October,2.98,3,No
no,In-Person,2024-11-05 04:00:00,42.0,7.0,yes,Portuguese,Male,Active,Fall,November,2.98,3,No
yes,In-Person,2024-12-05 04:00:00,42.0,7.0,yes,Portuguese,Male,Active,Winter,December,2.98,3,No
yes,In-Person,2025-01-05 04:00:00,42.0,7.0,yes,Portuguese,Male,Active,Winter,January,2.98,3,No
yes,In-Person,2025-02-05 04:00:00,42.0,7.0,yes,Portuguese,Male,Active,Winter,Febuary,2.98,3,No
yes,In-Person,2024-02-05 04:00:00,31.0,7.0,yes,Portuguese,Female,Active,Winter,Febuary,8.0,3,No
yes,In-Person,2024-03-05 04:00:00,31.0,7.0,yes,Portuguese,Female,Active,Spring,March,8.0,3,No
no,In-Person,2024-04-05 03:00:00,31.0,7.0,yes,Portuguese,Female,Active,Spring,April,8.0,3,No
no,In-Person,2024-05-05 03:00:00,31.0,7.0,yes,Portuguese,Female,Active,Spring,May,8.0,3,No
yes,In-Person,2024-06-05 03:00:00,31.0,7.0,yes,Portuguese,Female,Active,Summer,June,8.0,3,No
no,In-Person,2024-07-05 03:00:00,31.0,7.0,yes,Portuguese,Female,Active,Summer,July,8.0,3,No
no,In-Person,2024-08-05 03:00:00,31.0,7.0,yes,Portuguese,Female,Active,Summer,August,8.0,3,No
yes,In-Person,2024-09-05 03:00:00,31.0,7.0,yes,Portuguese,Female,Active,Fall,September,8.0,3,No
yes,In-Person,2024-10-05 03:00:00,31.0,7.0,yes,Portuguese,Female,Active,Fall,October,8.0,3,No
yes,In-Person,2024-11-05 04:00:00,31.0,7.0,yes,Portuguese,Female,Active,Fall,November,8.0,3,No
yes,In-Person,2024-12-05 04:00:00,31.0,7.0,yes,Portuguese,Female,Active,Winter,December,8.0,3,No
yes,In-Person,2025-01-05 04:00:00,31.0,7.0,yes,Portuguese,Female,Active,Winter,January,8.0,3,No
no,In-Person,2025-02-05 04:00:00,31.0,7.0,yes,Portuguese,Female,Active,Winter,Febuary,8.0,3,No
yes,In-Person,2024-02-05 04:00:00,22.0,4.0,no,Portuguese,Male,Active,Winter,Febuary,8.0,3,No
yes,In-Person,2024-03-06 19:06:00,22.0,4.0,no,Portuguese,Male,Active,Spring,March,8.0,3,No
yes,In-Person,2024-04-07 03:00:00,22.0,4.0,no,Portuguese,Male,Active,Spring,April,8.0,3,No
yes,In-Person,2024-05-07 03:00:00,22.0,4.0,no,Portuguese,Male,Active,Spring,May,8.0,3,No
yes,In-Person,2024-06-07 03:00:00,22.0,4.0,no,Portuguese,Male,Active,Summer,June,8.0,3,No
yes,In-Person,2024-07-07 03:00:00,22.0,4.0,no,Portuguese,Male,Active,Summer,July,8.0,3,No
no,In-Person,2024-08-07 03:00:00,22.0,4.0,no,Portuguese,Male,Active,Summer,August,8.0,3,No
yes,In-Person,2024-09-07 03:00:00,22.0,4.0,no,Portuguese,Male,Active,Fall,September,8.0,3,No
no,In-Person,2024-10-07 03:00:00,22.0,4.0,no,Portuguese,Male,Active,Fall,October,8.0,3,No
yes,In-Person,2024-11-07 04:00:00,22.0,4.0,no,Portuguese,Male,Active,Fall,November,8.0,3,No
yes,In-Person,2024-12-07 04:00:00,22.0,4.0,no,Portuguese,Male,Active,Winter,December,8.0,3,No
yes,In-Person,2025-01-07 04:00:00,22.0,4.0,no,Portuguese,Male,Active,Winter,January,8.0,3,No
yes,In-Person,2025-02-07 04:00:00,22.0,4.0,no,Portuguese,Male,Active,Winter,Febuary,8.0,3,No
yes,In-Person,2024-02-05 17:41:00,65.0,3.0,yes,"Arabic , English",Male,Active,Winter,Febuary,8.0,1,No
no,In-Person,2024-02-05 04:00:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Winter,Febuary,3.62,1,No
yes,In-Person,2024-03-06 18:04:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Spring,March,3.62,1,No
yes,In-Person,2024-04-09 14:04:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Spring,April,3.62,1,No
yes,In-Person,2024-05-13 17:50:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Spring,May,3.62,1,No
yes,In-Person,2024-06-18 15:03:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Summer,June,3.62,1,No
yes,In-Person,2024-07-22 18:01:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Summer,July,3.62,1,No
yes,In-Person,2024-08-05 03:00:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Summer,August,3.62,1,No
yes,In-Person,2024-09-05 03:00:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Fall,September,3.62,1,No
yes,In-Person,2024-10-05 03:00:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Fall,October,3.62,1,No
yes,In-Person,2024-11-05 04:00:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Fall,November,3.62,1,No
yes,In-Person,2024-12-05 04:00:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Winter,December,3.62,1,No
no,In-Person,2025-01-05 04:00:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Winter,January,3.62,1,No
yes,In-Person,2025-02-05 04:00:00,34.0,8.0,yes,"Pashto , Urdu",Male,Active,Winter,Febuary,3.62,1,No
yes,In-Person,2024-02-05 17:52:00,38.0,7.0,yes,"Arabic , English",Female,Active,Winter,Febuary,5.03,1,No
yes,In-Person,2024-03-11 17:06:00,38.0,7.0,yes,"Arabic , English",Female,Active,Spring,March,5.03,1,No
yes,In-Person,2024-04-05 03:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Spring,April,5.03,1,No
yes,In-Person,2024-05-05 03:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Spring,May,5.03,1,No
yes,In-Person,2024-06-05 03:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Summer,June,5.03,1,No
yes,In-Person,2024-07-05 03:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Summer,July,5.03,1,No
yes,In-Person,2024-08-05 03:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Summer,August,5.03,1,No
yes,In-Person,2024-09-05 03:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Fall,September,5.03,1,No
yes,In-Person,2024-10-05 03:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Fall,October,5.03,1,No
no,In-Person,2024-11-05 04:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Fall,November,5.03,1,No
yes,In-Person,2024-12-05 04:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Winter,December,5.03,1,No
yes,In-Person,2025-01-05 04:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Winter,January,5.03,1,No
yes,In-Person,2025-02-05 04:00:00,38.0,7.0,yes,"Arabic , English",Female,Active,Winter,Febuary,5.03,1,No
yes,In-Person,2024-02-05 18:00:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Winter,Febuary,7.7,1,No
yes,In-Person,2024-04-08 15:26:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Spring,April,7.7,1,No
yes,In-Person,2024-05-08 16:58:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Spring,May,7.7,1,No
yes,In-Person,2024-06-05 03:00:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Summer,June,7.7,1,No
yes,In-Person,2024-07-02 17:20:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Summer,July,7.7,1,No
yes,In-Person,2024-08-06 14:30:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Summer,August,7.7,1,No
no,In-Person,2024-09-05 03:00:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Fall,September,7.7,1,No
yes,In-Person,2024-10-05 03:00:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Fall,October,7.7,1,No
yes,In-Person,2024-11-05 04:00:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Fall,November,7.7,1,No
yes,In-Person,2024-12-05 04:00:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Winter,December,7.7,1,No
yes,In-Person,2025-01-05 04:00:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Winter,January,7.7,1,No
yes,In-Person,2025-02-05 04:00:00,37.0,3.0,yes,"Somali , Arabic",Female,Active,Winter,Febuary,7.7,1,No
yes,In-Person,2024-02-05 18:21:00,38.0,1.0,yes,Arabic,Female,Active,Winter,Febuary,4.19,1,No
yes,In-Person,2024-02-05 18:18:00,55.0,1.0,yes,"Somali , English",Female,Active,Winter,Febuary,7.0,2,No
yes,In-Person,2024-03-11 17:16:00,38.0,1.0,yes,Arabic,Female,Active,Spring,March,4.19,1,No
yes,In-Person,2024-03-05 04:00:00,55.0,1.0,yes,"Somali , English",Female,Active,Spring,March,7.0,2,No
yes,In-Person,2024-06-13 16:01:00,38.0,1.0,yes,Arabic,Female,Active,Summer,June,4.19,1,No
yes,In-Person,2024-04-04 18:05:00,55.0,1.0,yes,"Somali , English",Female,Active,Spring,April,7.0,2,No
yes,In-Person,2024-05-07 17:16:00,55.0,1.0,yes,"Somali , English",Female,Active,Spring,May,7.0,2,No
yes,In-Person,2024-05-16 15:46:00,38.0,1.0,yes,Arabic,Female,Active,Spring,May,4.19,1,No
yes,In-Person,2024-06-13 16:02:00,38.0,1.0,yes,Arabic,Female,Active,Summer,June,4.19,1,No
yes,In-Person,2024-06-05 17:11:00,55.0,1.0,yes,"Somali , English",Female,Active,Summer,June,7.0,2,No
yes,In-Person,2024-07-22 16:21:00,38.0,1.0,yes,Arabic,Female,Active,Summer,July,4.19,1,No
yes,In-Person,2024-07-04 16:37:00,55.0,1.0,yes,"Somali , English",Female,Active,Summer,July,7.0,2,No
yes,In-Person,2024-08-20 17:23:00,38.0,1.0,yes,Arabic,Female,Active,Summer,August,4.19,1,No
yes,In-Person,2024-08-04 03:00:00,55.0,1.0,yes,"Somali , English",Female,Active,Summer,August,7.0,2,No
yes,In-Person,2024-09-16 03:00:00,38.0,1.0,yes,Arabic,Female,Active,Fall,September,4.19,1,No
yes,In-Person,2024-09-04 03:00:00,55.0,1.0,yes,"Somali , English",Female,Active,Fall,September,7.0,2,No
yes,In-Person,2024-10-16 03:00:00,38.0,1.0,yes,Arabic,Female,Active,Fall,October,4.19,1,No
yes,In-Person,2024-10-04 03:00:00,55.0,1.0,yes,"Somali , English",Female,Active,Fall,October,7.0,2,No
yes,In-Person,2024-11-16 04:00:00,38.0,1.0,yes,Arabic,Female,Active,Fall,November,4.19,1,No
no,In-Person,2024-11-04 04:00:00,55.0,1.0,yes,"Somali , English",Female,Active,Fall,November,7.0,2,No
yes,In-Person,2024-12-16 04:00:00,38.0,1.0,yes,Arabic,Female,Active,Winter,December,4.19,1,No
yes,In-Person,2024-12-04 04:00:00,55.0,1.0,yes,"Somali , English",Female,Active,Winter,December,7.0,2,No
yes,In-Person,2025-01-16 04:00:00,38.0,1.0,yes,Arabic,Female,Active,Winter,January,4.19,1,No
no,In-Person,2025-01-04 04:00:00,55.0,1.0,yes,"Somali , English",Female,Active,Winter,January,7.0,2,No
yes,In-Person,2025-02-16 04:00:00,38.0,1.0,yes,Arabic,Female,Active,Winter,Febuary,4.19,1,No
yes,In-Person,2025-02-04 04:00:00,55.0,1.0,yes,"Somali , English",Female,Active,Winter,Febuary,7.0,2,No
yes,In-Person,2024-02-05 18:23:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Winter,Febuary,9.26,1,No
yes,In-Person,2024-03-06 17:45:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Spring,March,9.26,1,No
yes,In-Person,2024-04-09 15:06:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Spring,April,9.26,1,No
yes,In-Person,2024-05-07 17:19:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Spring,May,9.26,1,No
yes,In-Person,2024-06-06 17:27:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Summer,June,9.26,1,No
yes,In-Person,2024-07-04 17:20:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Summer,July,9.26,1,No
yes,In-Person,2024-08-08 17:30:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Summer,August,9.26,1,No
yes,In-Person,2024-09-04 03:00:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Fall,September,9.26,1,No
yes,In-Person,2024-10-04 03:00:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Fall,October,9.26,1,No
no,In-Person,2024-11-04 04:00:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Fall,November,9.26,1,No
yes,In-Person,2024-12-04 04:00:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Winter,December,9.26,1,No
yes,In-Person,2025-01-04 04:00:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Winter,January,9.26,1,No
yes,In-Person,2025-02-04 04:00:00,31.0,3.0,yes,"Dari , Turkish",Male,Active,Winter,Febuary,9.26,1,No
yes,In-Person,2024-02-05 18:33:00,29.0,2.0,yes,French,Female,Active,Winter,Febuary,1.55,1,Yes
yes,In-Person,2024-03-06 17:36:00,29.0,2.0,yes,French,Female,Active,Spring,March,1.55,1,Yes
yes,In-Person,2024-04-07 03:00:00,29.0,2.0,yes,French,Female,Active,Spring,April,1.55,1,Yes
yes,In-Person,2024-02-05 18:42:00,45.0,5.0,yes,Arabic,Female,Active,Winter,Febuary,5.29,2,No
yes,In-Person,2024-03-06 18:32:00,45.0,5.0,yes,Arabic,Female,Active,Spring,March,5.29,2,No
yes,In-Person,2024-04-04 18:03:00,45.0,5.0,yes,Arabic,Female,Active,Spring,April,5.29,2,No
yes,In-Person,2024-05-06 17:00:00,45.0,5.0,yes,Arabic,Female,Active,Spring,May,5.29,2,No
yes,In-Person,2024-06-13 15:26:00,45.0,5.0,yes,Arabic,Female,Active,Summer,June,5.29,2,No
yes,In-Person,2024-07-22 16:33:00,45.0,5.0,yes,Arabic,Female,Active,Summer,July,5.29,2,No
yes,In-Person,2024-08-15 15:31:00,45.0,5.0,yes,Arabic,Female,Active,Summer,August,5.29,2,No
yes,In-Person,2024-09-16 03:00:00,45.0,5.0,yes,Arabic,Female,Active,Fall,September,5.29,2,No
no,In-Person,2024-10-16 03:00:00,45.0,5.0,yes,Arabic,Female,Active,Fall,October,5.29,2,No
yes,In-Person,2024-11-16 04:00:00,45.0,5.0,yes,Arabic,Female,Active,Fall,November,5.29,2,No
yes,In-Person,2024-12-16 04:00:00,45.0,5.0,yes,Arabic,Female,Active,Winter,December,5.29,2,No
yes,In-Person,2025-01-16 04:00:00,45.0,5.0,yes,Arabic,Female,Active,Winter,January,5.29,2,No
yes,In-Person,2025-02-16 04:00:00,45.0,5.0,yes,Arabic,Female,Active,Winter,Febuary,5.29,2,No
yes,In-Person,2024-01-11 04:00:00,75.0,1.0,yes,Arabic,Female,Active,Winter,January,9.64,1,No
yes,In-Person,2024-02-05 18:52:00,69.0,1.0,yes,Arabic,Female,Active,Winter,Febuary,12.12,1,No
yes,In-Person,2024-03-19 14:55:00,69.0,1.0,yes,Arabic,Female,Active,Spring,March,12.12,1,No
yes,In-Person,2024-04-23 15:09:00,69.0,1.0,yes,Arabic,Female,Active,Spring,April,12.12,1,No
yes,In-Person,2024-05-30 15:20:00,69.0,1.0,yes,Arabic,Female,Active,Spring,May,12.12,1,No
yes,In-Person,2024-06-25 15:18:00,69.0,1.0,yes,Arabic,Female,Active,Summer,June,12.12,1,No
yes,In-Person,2024-07-25 16:15:00,69.0,1.0,yes,Arabic,Female,Active,Summer,July,12.12,1,No
no,In-Person,2024-08-26 03:00:00,69.0,1.0,yes,Arabic,Female,Active,Summer,August,12.12,1,No
no,In-Person,2024-09-26 03:00:00,69.0,1.0,yes,Arabic,Female,Active,Fall,September,12.12,1,No
yes,In-Person,2024-10-26 03:00:00,69.0,1.0,yes,Arabic,Female,Active,Fall,October,12.12,1,No
yes,In-Person,2024-11-26 04:00:00,69.0,1.0,yes,Arabic,Female,Active,Fall,November,12.12,1,No
no,In-Person,2024-12-26 04:00:00,69.0,1.0,yes,Arabic,Female,Active,Winter,December,12.12,1,No
yes,In-Person,2025-01-26 04:00:00,69.0,1.0,yes,Arabic,Female,Active,Winter,January,12.12,1,No
yes,In-Person,2025-02-26 04:00:00,69.0,1.0,yes,Arabic,Female,Active,Winter,Febuary,12.12,1,No
yes,In-Person,2024-02-05 19:12:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Winter,Febuary,2.77,1,Yes
yes,In-Person,2024-03-07 19:02:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Spring,March,2.77,1,Yes
yes,In-Person,2024-04-16 17:18:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Spring,April,2.77,1,Yes
yes,In-Person,2024-05-08 03:00:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Spring,May,2.77,1,Yes
yes,In-Person,2024-06-19 16:42:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Summer,June,2.77,1,Yes
yes,In-Person,2024-07-23 16:49:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Summer,July,2.77,1,Yes
yes,In-Person,2024-08-22 17:37:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Summer,August,2.77,1,Yes
yes,In-Person,2024-09-08 03:00:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Fall,September,2.77,1,Yes
yes,In-Person,2024-10-08 03:00:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Fall,October,2.77,1,Yes
yes,In-Person,2024-11-08 04:00:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Fall,November,2.77,1,Yes
yes,In-Person,2024-12-08 04:00:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Winter,December,2.77,1,Yes
yes,In-Person,2025-01-08 04:00:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Winter,January,2.77,1,Yes
yes,In-Person,2025-02-08 04:00:00,34.0,2.0,yes,"Somali , Arabic",Female,Active,Winter,Febuary,2.77,1,Yes
yes,In-Person,2024-03-06 04:00:00,14.0,1.0,yes,English,Male,Active,Spring,March,0.0,2,Yes
yes,In-Person,2024-04-06 03:00:00,51.0,1.0,yes,English,Male,Active,Spring,April,0.0,2,Yes
yes,In-Person,2024-05-06 03:00:00,42.0,1.0,yes,English,Male,Active,Spring,May,0.0,2,Yes
yes,In-Person,2024-06-06 03:00:00,39.0,1.0,yes,English,Male,Active,Summer,June,0.0,2,Yes
yes,In-Person,2024-07-06 03:00:00,51.0,1.0,yes,English,Male,Active,Summer,July,0.0,2,Yes
yes,In-Person,2024-02-06 15:04:00,38.0,4.0,yes,Arabic,Male,Active,Winter,Febuary,10.25,3,No
no,In-Person,2024-03-06 04:00:00,38.0,4.0,yes,Arabic,Male,Active,Spring,March,10.25,3,No
yes,In-Person,2024-04-04 15:32:00,38.0,4.0,yes,Arabic,Male,Active,Spring,April,10.25,3,No
yes,In-Person,2024-05-06 14:45:00,38.0,4.0,yes,Arabic,Male,Active,Spring,May,10.25,3,No
yes,In-Person,2024-06-06 16:27:00,38.0,4.0,yes,Arabic,Male,Active,Summer,June,10.25,3,No
yes,In-Person,2024-07-08 17:24:00,38.0,4.0,yes,Arabic,Male,Active,Summer,July,10.25,3,No
yes,In-Person,2024-08-07 16:31:00,38.0,4.0,yes,Arabic,Male,Active,Summer,August,10.25,3,No
yes,In-Person,2024-09-06 03:00:00,38.0,4.0,yes,Arabic,Male,Active,Fall,September,10.25,3,No
yes,In-Person,2024-10-06 03:00:00,38.0,4.0,yes,Arabic,Male,Active,Fall,October,10.25,3,No
yes,In-Person,2024-11-06 04:00:00,38.0,4.0,yes,Arabic,Male,Active,Fall,November,10.25,3,No
yes,In-Person,2024-12-06 04:00:00,38.0,4.0,yes,Arabic,Male,Active,Winter,December,10.25,3,No
yes,In-Person,2025-01-06 04:00:00,38.0,4.0,yes,Arabic,Male,Active,Winter,January,10.25,3,No
yes,In-Person,2024-02-06 15:20:00,45.0,7.0,yes,Arabic,Male,Active,Winter,Febuary,4.84,2,No
yes,In-Person,2024-03-06 15:56:00,45.0,7.0,yes,Arabic,Male,Active,Spring,March,4.84,2,No
yes,In-Person,2024-04-04 15:36:00,45.0,7.0,yes,Arabic,Male,Active,Spring,April,4.84,2,No
yes,In-Person,2024-05-08 14:28:00,45.0,7.0,yes,Arabic,Male,Active,Spring,May,4.84,2,No
yes,In-Person,2024-06-06 03:00:00,45.0,7.0,yes,Arabic,Male,Active,Summer,June,4.84,2,No
yes,In-Person,2024-07-06 03:00:00,45.0,7.0,yes,Arabic,Male,Active,Summer,July,4.84,2,No
yes,In-Person,2024-08-13 14:32:00,45.0,7.0,yes,Arabic,Male,Active,Summer,August,4.84,2,No
yes,In-Person,2024-09-06 03:00:00,45.0,7.0,yes,Arabic,Male,Active,Fall,September,4.84,2,No
no,In-Person,2024-10-06 03:00:00,45.0,7.0,yes,Arabic,Male,Active,Fall,October,4.84,2,No
yes,In-Person,2024-11-06 04:00:00,45.0,7.0,yes,Arabic,Male,Active,Fall,November,4.84,2,No
yes,In-Person,2024-12-06 04:00:00,45.0,7.0,yes,Arabic,Male,Active,Winter,December,4.84,2,No
no,In-Person,2025-01-06 04:00:00,45.0,7.0,yes,Arabic,Male,Active,Winter,January,4.84,2,No
yes,In-Person,2024-02-06 16:06:00,63.0,2.0,yes,"Somali , English",Female,Active,Winter,Febuary,9.15,2,No
yes,In-Person,2024-03-07 15:35:00,63.0,2.0,yes,"Somali , English",Female,Active,Spring,March,9.15,2,No
yes,In-Person,2024-04-08 15:26:00,63.0,2.0,yes,"Somali , English",Female,Active,Spring,April,9.15,2,No
yes,In-Person,2024-05-08 15:22:00,63.0,2.0,yes,"Somali , English",Female,Active,Spring,May,9.15,2,No
yes,In-Person,2024-06-08 03:00:00,63.0,2.0,yes,"Somali , English",Female,Active,Summer,June,9.15,2,No
no,In-Person,2024-07-08 03:00:00,63.0,2.0,yes,"Somali , English",Female,Active,Summer,July,9.15,2,No
yes,In-Person,2024-08-12 15:56:00,63.0,2.0,yes,"Somali , English",Female,Active,Summer,August,9.15,2,No
yes,In-Person,2024-09-08 03:00:00,63.0,2.0,yes,"Somali , English",Female,Active,Fall,September,9.15,2,No
yes,In-Person,2024-10-08 03:00:00,63.0,2.0,yes,"Somali , English",Female,Active,Fall,October,9.15,2,No
yes,In-Person,2024-11-08 04:00:00,63.0,2.0,yes,"Somali , English",Female,Active,Fall,November,9.15,2,No
yes,In-Person,2024-12-08 04:00:00,63.0,2.0,yes,"Somali , English",Female,Active,Winter,December,9.15,2,No
no,In-Person,2025-01-08 04:00:00,63.0,2.0,yes,"Somali , English",Female,Active,Winter,January,9.15,2,No
yes,In-Person,2024-02-06 16:09:00,49.0,5.0,yes,Arabic,Male,Active,Winter,Febuary,8.88,1,No
yes,In-Person,2024-03-06 18:33:00,49.0,5.0,yes,Arabic,Male,Active,Spring,March,8.88,1,No
yes,In-Person,2024-04-04 17:45:00,49.0,5.0,yes,Arabic,Male,Active,Spring,April,8.88,1,No
yes,In-Person,2024-05-08 14:49:00,49.0,5.0,yes,Arabic,Male,Active,Spring,May,8.88,1,No
yes,In-Person,2024-06-03 17:37:00,49.0,5.0,yes,Arabic,Male,Active,Summer,June,8.88,1,No
yes,In-Person,2024-07-22 16:41:00,49.0,5.0,yes,Arabic,Male,Active,Summer,July,8.88,1,No
yes,In-Person,2024-08-08 03:00:00,49.0,5.0,yes,Arabic,Male,Active,Summer,August,8.88,1,No
yes,In-Person,2024-09-08 03:00:00,49.0,5.0,yes,Arabic,Male,Active,Fall,September,8.88,1,No
yes,In-Person,2024-10-08 03:00:00,49.0,5.0,yes,Arabic,Male,Active,Fall,October,8.88,1,No
yes,In-Person,2024-11-08 04:00:00,49.0,5.0,yes,Arabic,Male,Active,Fall,November,8.88,1,No
yes,In-Person,2024-12-08 04:00:00,49.0,5.0,yes,Arabic,Male,Active,Winter,December,8.88,1,No
no,In-Person,2025-01-08 04:00:00,49.0,5.0,yes,Arabic,Male,Active,Winter,January,8.88,1,No
yes,In-Person,2024-02-06 16:10:00,62.0,2.0,yes,Arabic,Male,Active,Winter,Febuary,9.59,1,No
yes,In-Person,2024-03-06 16:48:00,62.0,2.0,yes,Arabic,Male,Active,Spring,March,9.59,1,No
yes,In-Person,2024-04-03 16:48:00,62.0,2.0,yes,Arabic,Male,Active,Spring,April,9.59,1,No
yes,In-Person,2024-05-08 16:13:00,62.0,2.0,yes,Arabic,Male,Active,Spring,May,9.59,1,No
yes,In-Person,2024-06-06 03:00:00,62.0,2.0,yes,Arabic,Male,Active,Summer,June,9.59,1,No
